step,layer,numel,l1,l2,l1_over_l2,l1_over_sqrt_d_l2
6,model.layers.15,60821504,785.916748046875,0.20762237952829438,3785.318084844374,0.4853709749140008
6,model.norm,2048,0.060546875,0.0017523001310330172,34.55279944783567,0.7635162124544811
6,__whole_model__,1235814400,13387.183837890625,0.9996850296580541,13391.401732273374,0.38093371581415975
7,model.embed_tokens,262668288,326.0,0.216850660714521,1503.3387443959493,0.09275835296170779
7,model.layers.0,60821504,838.9365234375,0.28648980251151684,2928.3294416867593,0.3754839313693526
7,model.layers.1,60821504,798.11376953125,0.6136818817271137,1300.5333761607578,0.16676039861027853
7,model.layers.2,60821504,802.5869140625,0.19652005286381052,4083.995003902717,0.5236687095133954
7,model.layers.3,60821504,851.3017578125,0.19732345043016403,4314.245245340414,0.5531924593425708
7,model.layers.4,60821504,860.455078125,0.1900533888020308,4527.438755755592,0.5805291163093544
7,model.layers.5,60821504,893.314453125,0.19676655104653332,4539.971089464998,0.5821360700432656
7,model.layers.6,60821504,931.193359375,0.20377589495181794,4569.693385938397,0.5859472002290581
7,model.layers.7,60821504,936.9443359375,0.21248152492040875,4409.533187831084,0.5654107196069913
7,model.layers.8,60821504,994.49951171875,0.21868616639359503,4547.610523881209,0.5831156336221452
7,model.layers.9,60821504,968.2060546875,0.2130369742395606,4544.7794127922125,0.5827526154771556
7,model.layers.10,60821504,896.7216796875,0.18731945505665254,4787.12517830194,0.6138273092902574
7,model.layers.11,60821504,777.197021484375,0.16266123577779595,4778.010063479834,0.6126585271513476
7,model.layers.12,60821504,671.73681640625,0.14000489559799767,4797.95233971702,0.6152156179538357
7,model.layers.13,60821504,637.103759765625,0.13538455758323967,4705.882052861966,0.6034099403622031
7,model.layers.14,60821504,612.290283203125,0.1338478933890963,4574.523122476011,0.5865664913637252
7,model.layers.15,60821504,788.1240234375,0.1982258064120829,3975.890110892543,0.5098070006326001
7,model.norm,2048,0.054931640625,0.0015830509626503602,34.69985611393892,0.7667657363863655
7,__whole_model__,1235814400,13584.7802734375,0.9973316173787659,13621.126651074857,0.3874685034849123
8,model.embed_tokens,262668288,320.0,0.22547791937557948,1419.2077028481654,0.08756733604950742
8,model.layers.0,60821504,813.8046875,0.28207704793657357,2885.0439745207063,0.36993366876867106
8,model.layers.1,60821504,749.4873046875,0.6235835094804942,1201.903663732057,0.1541136411637444
8,model.layers.2,60821504,760.13623046875,0.19057949255399742,3988.552074947825,0.511430576168417
8,model.layers.3,60821504,827.0654296875,0.20147935793365176,4104.9635961211325,0.5263573992930931
8,model.layers.4,60821504,852.42333984375,0.19975333186054506,4267.379832436824,0.5471831595582707
8,model.layers.5,60821504,882.30615234375,0.2029481768912938,4347.445568906708,0.5574495582324505
8,model.layers.6,60821504,912.0009765625,0.20656936178685908,4414.986659558518,0.5661099889496677
8,model.layers.7,60821504,907.755859375,0.21247483836925796,4272.298152298956,0.5478138092561071
8,model.layers.8,60821504,955.99755859375,0.21124789701084434,4525.477281057497,0.5802776069605642
8,model.layers.9,60821504,928.44677734375,0.2051137148254492,4526.49779237753,0.5804084616372948
8,model.layers.10,60821504,852.8994140625,0.1798480987666151,4742.332111996851,0.6080837353621018
8,model.layers.11,60821504,730.060546875,0.1541491314034134,4736.0665624797275,0.6072803376530231
8,model.layers.12,60821504,627.415283203125,0.13284955729991618,4722.750274483006,0.6055728616781288
8,model.layers.13,60821504,598.2822265625,0.1282469516402129,4665.079511916473,0.5981780500338909
8,model.layers.14,60821504,585.5390625,0.1298407927016584,4509.669498440463,0.578250660033494
8,model.layers.15,60821504,788.214599609375,0.20197993196659653,3902.44016786643,0.500388909562077
8,model.norm,2048,0.057861328125,0.0016710839677498604,34.62502737244924,0.7651122391821462
8,__whole_model__,1235814400,13091.893310546875,0.9998213045456954,13094.23319049562,0.372480417264415
9,model.embed_tokens,262668288,348.0,0.24052568157084808,1446.8309484760562,0.08927173352975024
9,model.layers.0,60821504,845.5625,0.2673123803156747,3163.199919889448,0.40560010930435525
9,model.layers.1,60821504,786.859375,0.5986377333246632,1314.4166015563494,0.1685405699179921
9,model.layers.2,60821504,761.51220703125,0.17529812281570514,4344.097899050778,0.557020304535603
9,model.layers.3,60821504,814.9423828125,0.178012613185792,4578.003593273155,0.5870127734108623
9,model.layers.4,60821504,854.6416015625,0.18228737972237138,4688.429900436016,0.6011721447404174
9,model.layers.5,60821504,899.88232421875,0.19833282648430706,4537.23339787099,0.5817850305775685
9,model.layers.6,60821504,950.58447265625,0.20925708318249306,4542.6633029537425,0.5824812780961741
9,model.layers.7,60821504,962.1455078125,0.21885418224590492,4396.285681812705,0.5637120631751673
9,model.layers.8,60821504,1015.25927734375,0.2245452915857935,4521.400872731474,0.5797549110499427
9,model.layers.9,60821504,998.5224609375,0.21815463897422835,4577.131458824766,0.5869009443021898
9,model.layers.10,60821504,929.66796875,0.19431002681622814,4784.457004008592,0.6134851836540559
9,model.layers.11,60821504,817.38720703125,0.16885481270052966,4840.769380265855,0.6207058167292907
9,model.layers.12,60821504,725.25146484375,0.1493827926259537,4854.986656058438,0.6225288215223874
9,model.layers.13,60821504,690.548095703125,0.14449255937902492,4779.125642668681,0.612801571869479
9,model.layers.14,60821504,663.489501953125,0.14249123353526394,4656.353134797753,0.5970591136394731
9,model.layers.15,60821504,868.61767578125,0.22265305037541536,3901.2161491462775,0.5002319602261963
9,model.norm,2048,0.0634765625,0.00186098614244025,34.10910003701869,0.7537117480108199
9,__whole_model__,1235814400,13932.9375,0.9958409170262932,13991.127761254791,0.3979936076206897
10,model.embed_tokens,262668288,326.0,0.22021325358220564,1480.3831953661415,0.0913419596656032
10,model.layers.0,60821504,877.5146484375,0.27471722460755427,3194.2469195044782,0.40958109904776313
10,model.layers.1,60821504,810.04736328125,0.6131712059695456,1321.0786080543428,0.16939480317298877
10,model.layers.2,60821504,785.46484375,0.18505096394262271,4244.586610170498,0.5442605072831204
10,model.layers.3,60821504,836.2255859375,0.18597061479350457,4496.546870407545,0.5765680160339651
10,model.layers.4,60821504,876.89990234375,0.1909092777548004,4593.280707237395,0.588971675551315
10,model.layers.5,60821504,916.388671875,0.20507548015987925,4468.543343946203,0.5729772744807013
10,model.layers.6,60821504,947.578125,0.21050804952087077,4501.386655554245,0.5771885956477191
10,model.layers.7,60821504,946.3984375,0.21755183591702595,4350.2204130373575,0.5578053615680592
10,model.layers.8,60821504,1006.6337890625,0.22249027422012133,4524.394572261546,0.5801387770360876
10,model.layers.9,60821504,976.83544921875,0.2180562862744249,4479.739914442998,0.574412950483593
10,model.layers.10,60821504,897.9697265625,0.18880932906631165,4755.960582049017,0.6098312407625833
10,model.layers.11,60821504,778.81982421875,0.1634641496873233,4764.468696704986,0.6109221905355448
10,model.layers.12,60821504,682.8046875,0.1428891307973234,4778.56281782904,0.6127294038680061
10,model.layers.13,60821504,649.416748046875,0.1391551850439683,4666.852678480371,0.598405413643636
10,model.layers.14,60821504,627.3046875,0.1349591021949519,4648.109518347582,0.5960020790485738
10,model.layers.15,60821504,804.75732421875,0.1986815466324886,4050.4885222549165,0.5193723536197005
10,model.norm,2048,0.055419921875,0.0015962756139413531,34.718266313774635,0.7671725481722037
10,__whole_model__,1235814400,13747.115234375,0.9979019605961766,13776.017862678675,0.39187456089121064
11,model.embed_tokens,262668288,348.0,0.23157008546047395,1502.7847802880358,0.09272417250940354
11,model.layers.0,60821504,897.2861328125,0.2718365563630634,3300.829530867399,0.42324761394203997
11,model.layers.1,60821504,823.7470703125,0.5897698815860107,1396.726241932323,0.17909469231897643
11,model.layers.2,60821504,814.013671875,0.183015896857982,4447.77577166788,0.5703143604065356
11,model.layers.3,60821504,886.65380859375,0.1932062943748198,4589.155914732486,0.5884427755977175
11,model.layers.4,60821504,914.09521484375,0.198657720665675,4601.357610369943,0.5900073333903291
11,model.layers.5,60821504,938.5693359375,0.20469453883996386,4585.219230842797,0.5879379957999201
11,model.layers.6,60821504,968.015625,0.21188995272241834,4568.482896723881,0.5857919857089033
11,model.layers.7,60821504,973.705078125,0.21838403228592262,4458.68256910909,0.5717128803693426
11,model.layers.8,60821504,1034.44580078125,0.22586375237760306,4579.9549059640385,0.5872629797401345
11,model.layers.9,60821504,1023.5888671875,0.22321167151226662,4585.731831371769,0.5880037238082174
11,model.layers.10,60821504,970.3623046875,0.20289574158804913,4782.566145018865,0.6132427289776727
11,model.layers.11,60821504,851.35498046875,0.17734898043107214,4800.450379807144,0.6155359281963942
11,model.layers.12,60821504,752.127685546875,0.15260208795481278,4928.685417263679,0.6319788172095036
11,model.layers.13,60821504,718.822021484375,0.14804737437309365,4855.351366602924,0.6225755863935478
11,model.layers.14,60821504,681.2509765625,0.1451382153187116,4693.808416112385,0.6018618028718915
11,model.layers.15,60821504,857.8291015625,0.21005227521849748,4083.883884000693,0.5236544612061279
11,model.norm,2048,0.058349609375,0.0016548984449948438,35.25872512085284,0.7791151134046098
11,__whole_model__,1235814400,14453.926025390625,1.0019870020222197,14425.262998641274,0.4103430802487071
12,model.embed_tokens,262668288,332.0,0.22627457047976873,1467.2439739740184,0.09053124914538557
12,model.layers.0,60821504,839.6142578125,0.2648945496511595,3169.6169623655555,0.4064229321406086
12,model.layers.1,60821504,785.9375,0.5905547553425362,1330.8461118802388,0.17064723764433024
12,model.layers.2,60821504,772.63623046875,0.18167924154040957,4252.749097352976,0.5453071391044577
12,model.layers.3,60821504,831.24169921875,0.1858481052152907,4472.693968312567,0.5735094867149307
12,model.layers.4,60821504,882.03271484375,0.1903679296336715,4633.305181923562,0.5941037986287985
12,model.layers.5,60821504,930.33544921875,0.20581464358413626,4520.258777594862,0.5796084663344719
12,model.layers.6,60821504,988.21240234375,0.2166200948705583,4561.9608971838825,0.5849557047929634
12,model.layers.7,60821504,1005.9619140625,0.22997515663032672,4374.219932283956,0.5608826908157195
12,model.layers.8,60821504,1062.51953125,0.2343497516569616,4533.905087321379,0.581358259220427
12,model.layers.9,60821504,1028.78369140625,0.2258533013229732,4555.096982775894,0.5840755819728308
12,model.layers.10,60821504,949.9296875,0.19897657487416281,4774.077994360676,0.6121543390807501
12,model.layers.11,60821504,820.7734375,0.17133619243615422,4790.426504930349,0.6142506206443432
12,model.layers.12,60821504,709.872314453125,0.14847574472411898,4781.065862118627,0.6130503557721417
12,model.layers.13,60821504,678.93701171875,0.14392023615582594,4717.453430132287,0.6048936758213922
12,model.layers.14,60821504,658.927734375,0.14206784099399017,4638.120279471794,0.5947212126846075
12,model.layers.15,60821504,843.834716796875,0.20758517155005288,4065.004790544058,0.5212336966122018
12,model.norm,2048,0.058349609375,0.0016371310644254962,35.64137938795762,0.7875706580021022
12,__whole_model__,1235814400,14121.608642578125,0.9984971038099644,14142.863898847896,0.4023099153435271
13,model.embed_tokens,262668288,346.0,0.22810246539186269,1516.8621672089266,0.09359276931079256
13,model.layers.0,60821504,858.01953125,0.2850224095692701,3010.358141826993,0.38600203031522495
13,model.layers.1,60821504,791.5556640625,0.5998200291884251,1319.6552724881478,0.16921229651016437
13,model.layers.2,60821504,786.59423828125,0.18409151822309058,4272.843452396426,0.5478837301541657
13,model.layers.3,60821504,854.58544921875,0.19055421145522022,4484.736614806205,0.5750536504914346
13,model.layers.4,60821504,887.0986328125,0.19291960064401556,4598.281511319406,0.5896129017569428
13,model.layers.5,60821504,919.265625,0.20476625609403254,4489.341371645999,0.5756440936897279
13,model.layers.6,60821504,952.82470703125,0.2090222333673631,4558.48495961973,0.5845100040179062
13,model.layers.7,60821504,957.16064453125,0.22064953925159475,4337.922697585384,0.5562284916711706
13,model.layers.8,60821504,1014.26025390625,0.22327353518755794,4542.680139203396,0.5824834369178966
13,model.layers.9,60821504,994.64599609375,0.21993996595984663,4522.352232587586,0.5798768988064549
13,model.layers.10,60821504,920.029296875,0.1939580328226804,4743.445184949394,0.6082264587190344
13,model.layers.11,60821504,804.2646484375,0.16773510515368914,4794.849877731818,0.6148178059431568
13,model.layers.12,60821504,700.2490234375,0.14563587493888927,4808.2179183620365,0.6165319178798411
13,model.layers.13,60821504,666.11328125,0.13944569172324614,4776.8652657409875,0.6125117358957308
13,model.layers.14,60821504,645.7392578125,0.1380244254215559,4678.441919539061,0.5998914396803096
13,model.layers.15,60821504,827.25634765625,0.20287720704465334,4077.6209398139567,0.5228513975645493
13,model.norm,2048,0.05517578125,0.0015995310392603903,34.49497377400867,0.7622384335141763
13,__whole_model__,1235814400,13925.7177734375,0.9998118276132849,13928.338702174064,0.3962075011274125
14,model.embed_tokens,262668288,364.0,0.23895886487383425,1523.2747284440989,0.09398843437341269
14,model.layers.0,60821504,862.9560546875,0.2847174141892409,3030.921228140706,0.38863872425418045
14,model.layers.1,60821504,806.00341796875,0.5778580284721745,1394.8121826736226,0.17884926279690846
14,model.layers.2,60821504,805.09033203125,0.1910656419597803,4213.684489651589,0.5402980946068314
14,model.layers.3,60821504,883.02783203125,0.19598418668618112,4505.607554170658,0.577729818770992
14,model.layers.4,60821504,922.72705078125,0.20027489622683833,4607.302603398367,0.5907696278652943
14,model.layers.5,60821504,958.40673828125,0.21586925141667235,4439.755694669671,0.5692859890770318
14,model.layers.6,60821504,991.89892578125,0.22105854092841865,4487.0418560413755,0.5753492391739833
14,model.layers.7,60821504,984.2705078125,0.22914868146099357,4295.335681344715,0.5507677876753367
14,model.layers.8,60821504,1021.5048828125,0.22617227612470056,4516.49026271147,0.5791252499436874
14,model.layers.9,60821504,990.70947265625,0.2169586196380603,4566.3522118134515,0.5855187794448511
14,model.layers.10,60821504,907.717041015625,0.19230167503695234,4720.276309819973,0.6052556384980725
14,model.layers.11,60821504,782.38671875,0.1647884002748363,4747.82640917155,0.6087882395322606
14,model.layers.12,60821504,670.80859375,0.14335992739046258,4679.191779463941,0.599987590184608
14,model.layers.13,60821504,643.164306640625,0.13893141573689796,4629.36552707863,0.5935986378813927
14,model.layers.14,60821504,631.0498046875,0.138608506007648,4552.7494874858585,0.5837745752801324
14,model.layers.15,60821504,838.952880859375,0.20888477894506438,4016.342813949193,0.5149940331303776
14,model.norm,2048,0.06201171875,0.0017739013946286549,34.95781610960479,0.7724659008304338
14,__whole_model__,1235814400,14064.736572265625,1.000074550416081,14063.68811846476,0.4000576698484833
15,model.embed_tokens,262668288,314.0,0.2149283935961626,1460.951690682558,0.09014300542010403
15,model.layers.0,60821504,1061.3046875,0.3333493497098875,3183.761085550786,0.4082365569683888
15,model.layers.1,60821504,929.04248046875,0.6467669425642817,1436.4408867053578,0.18418708757342797
15,model.layers.2,60821504,839.19091796875,0.21204029674111805,3957.6954516024184,0.5074739973499345
15,model.layers.3,60821504,837.53271484375,0.19069656193023587,4391.965467894233,0.5631581053849777
15,model.layers.4,60821504,823.39990234375,0.18274271622282523,4505.787805735287,0.5777529314594618
15,model.layers.5,60821504,838.30615234375,0.1853181774500484,4523.604558811891,0.5800374778613131
15,model.layers.6,60821504,856.73193359375,0.18783078480916454,4561.1901928865755,0.5848568815269207
15,model.layers.7,60821504,851.9951171875,0.19143223346190916,4450.635620657001,0.5706810634578627
15,model.layers.8,60821504,906.29248046875,0.19602759869531397,4623.290222910918,0.5928196343100446
15,model.layers.9,60821504,893.7412109375,0.19223989973551595,4649.093201604407,0.5961282114608758
15,model.layers.10,60821504,837.267578125,0.17189952590804838,4870.679972514101,0.6245410910693553
15,model.layers.11,60821504,733.620361328125,0.14983314068353332,4896.2489739010725,0.6278196665688519
15,model.layers.12,60821504,639.3515625,0.1296144386820593,4932.718677031901,0.6324959804126756
15,model.layers.13,60821504,616.03466796875,0.12845337714023544,4795.784133384139,0.6149376005196289
15,model.layers.14,60821504,579.74609375,0.12073522582060309,4801.7974026190805,0.6157086496852642
15,model.layers.15,60821504,722.800537109375,0.1756883604734084,4114.1059951935495,0.5275296799446448
15,model.norm,2048,0.049560546875,0.0014322532540342013,34.603200750568185,0.7646299344214436
15,__whole_model__,1235814400,13280.407958984375,1.0013701677840428,13262.236469829058,0.3772594624118109
16,model.embed_tokens,262668288,348.0,0.22616028434820554,1538.731705272377,0.09494215403087715
16,model.layers.0,60821504,871.1640625,0.28937640228009204,3010.4875713285924,0.38601862636394957
16,model.layers.1,60821504,796.6123046875,0.6061011296440745,1314.322421994661,0.1685284937794354
16,model.layers.2,60821504,771.0126953125,0.1766333875411858,4365.045057705877,0.5597062460047787
16,model.layers.3,60821504,828.4482421875,0.1827023220344686,4534.415506942518,0.581423707582645
16,model.layers.4,60821504,864.7060546875,0.18948709047002196,4563.403514944475,0.5851406839078469
16,model.layers.5,60821504,896.75732421875,0.20241511018114314,4430.288447419926,0.568072054891221
16,model.layers.6,60821504,932.7529296875,0.20834473536415535,4476.969039112929,0.5740576560459325
16,model.layers.7,60821504,932.94384765625,0.2162722720338871,4313.74692133474,0.5531285619360556
16,model.layers.8,60821504,990.49755859375,0.2207399124560093,4487.17020666185,0.5753656968835851
16,model.layers.9,60821504,972.5224609375,0.21503155617329303,4522.696474157255,0.5799210390510872
16,model.layers.10,60821504,900.65283203125,0.18988564612254713,4743.13277713468,0.6081864003455502
16,model.layers.11,60821504,786.692138671875,0.16431690224633302,4787.65195738974,0.6138948553388799
16,model.layers.12,60821504,688.990234375,0.1449258701569875,4754.087269779148,0.6095910360076949
16,model.layers.13,60821504,667.228759765625,0.14118022437239233,4726.078051878355,0.6059995646717674
16,model.layers.14,60821504,642.171875,0.13808587122077304,4650.525570232231,0.5963118763845997
16,model.layers.15,60821504,839.6982421875,0.20500031806716137,4096.082631015243,0.5252186409126861
16,model.norm,2048,0.05859375,0.0016998803960964117,34.469336863084074,0.7616719324653183
