clause_id,entropy,entropy_normalized,variance
1,1.568914531321047,0.9748214076479869,0.0035104999999999997
2,1.6026311713968036,0.9957707340030271,0.0005372
3,1.5752495017144237,0.9787575460627926,0.002647600000000001
4,1.5986000075907736,0.9932660311034083,0.0008696999999999999
5,1.5422403492447678,0.9582478064731907,0.004750300000000001
6,1.6069469110935937,0.9984522538451084,0.00020360000000000004
7,1.5659899203894525,0.9730042447061923,0.0036420000000000007
8,1.5884369141066688,0.9869513460785388,0.0016270999999999994
9,1.6023406225556933,0.9955902058578494,0.0005515000000000001
10,1.6073808869332717,0.9987218981950553,0.00016630000000000003
11,1.5877603969000058,0.9865310023042084,0.0018700999999999989
12,1.5008942874461355,0.9325580538712399,0.0071622000000000005
13,1.5899252333878304,0.9878760908417032,0.0015744000000000008
14,1.5561139330376785,0.9668679487512662,0.0039979
15,1.564208464804949,0.9718973641171739,0.003474200000000001
16,1.567441750500806,0.9739063174734217,0.0030041
17,1.4984271556986573,0.9310251387283706,0.0064808
18,1.6040660010457657,0.9966622437890691,0.0004267999999999999
19,1.579664643378987,0.9815008278200155,0.0023569000000000007
20,1.5937284253094481,0.9902391468454392,0.0012827000000000003
21,1.5438278438422626,0.9592341723250388,0.0043999
22,1.5776793469230672,0.9802672937764951,0.0025924999999999993
23,1.5159271941970158,0.9418985240035388,0.005875900000000001
24,1.5485506461366585,0.9621686143795654,0.004882300000000001
25,1.5803078722008523,0.9819004883579561,0.0022895000000000007
26,1.5487202954017312,0.9622740233945773,0.004306600000000001
27,1.5981624722145475,0.9929941750890534,0.0009102999999999996
28,1.5218712577227695,0.9455917783253311,0.005367100000000001
29,1.6029279721487057,0.9959551466787874,0.0005076
30,1.5700098040716226,0.9755019388707906,0.003269699999999999
31,1.5913560064952559,0.9887650801567751,0.0014557
32,1.603970591631898,0.9966029625871473,0.00044279999999999987
33,1.5943611259231012,0.9906322658398191,0.0011529
34,1.5109847773901828,0.9388276277802989,0.0074155
35,1.600548575381684,0.9944767443442586,0.0007113999999999998
36,1.6026932176042132,0.9958092854792476,0.0005301
37,1.5933369946866174,0.989995937325018,0.0012156999999999997
38,1.5993750833754774,0.993747612765376,0.0007823000000000002
39,1.5426305933257265,0.9584902787536954,0.005482600000000001
40,1.5938269329432968,0.9903003530796701,0.0012234000000000001
41,1.5790877615974395,0.981142391016029,0.0025150999999999984
42,1.5493748391717779,0.9626807143051057,0.004453999999999999
43,1.6008767894535498,0.9946806752131229,0.0007031000000000001
44,1.582938155993346,0.9835347755660383,0.0018922999999999995
45,1.5570568961735543,0.9674538446895876,0.0036834000000000007
46,1.56069433461705,0.9697139122668418,0.003581200000000001
47,1.5916460526564342,0.9889452959693501,0.0015102000000000004
48,1.5194026609641607,0.9440579529198668,0.0065339000000000005
49,1.5906297460496523,0.9883138291703327,0.0013799999999999997
50,1.607782604387129,0.9989714992829591,0.00013040000000000005
51,1.5934180345365738,0.9900462902148874,0.0011872999999999999
52,1.5880667974388092,0.9867213796629348,0.0015555999999999999
53,1.6048685308003514,0.9971608835616168,0.0003694000000000003
54,1.6070186750437785,0.9984968432944002,0.00018960000000000008
55,1.5943582574580013,0.990630483562244,0.0012274999999999994
56,1.5729715972453846,0.9773422044385892,0.0026997
57,1.598051610335658,0.9929252927307883,0.0009683000000000004
58,1.5851792228351869,0.9849272286855572,0.0021337999999999995
59,1.5873772152121262,0.9862929181352453,0.0018817000000000007
60,1.5776885165613277,0.9802729911930836,0.0024660000000000003
61,1.563144091410121,0.9712360317435513,0.0034365000000000008
62,1.4864983319026157,0.9236133437756839,0.0071852
63,1.6004532580275783,0.9944175203422829,0.0006809000000000001
64,1.5784224091336712,0.9807289842864945,0.0025559999999999992
65,1.5831354528642556,0.9836573630044138,0.0020434999999999997
66,1.5958911183741045,0.99158290359924,0.0011007
67,1.5689830143868422,0.9748639585691912,0.0030662000000000007
68,1.590887251920617,0.9884738265638173,0.0014551000000000004
69,1.583135604091352,0.9836574569670917,0.0020057
70,1.5568199466918213,0.9673066196988612,0.0038191
71,1.606937466676897,0.9984463856990782,0.00019630000000000003
72,1.5776633435443381,0.9802573503182197,0.0023160999999999993
73,1.5912785397314213,0.9887169473501374,0.0014406000000000004
74,1.6033525388834315,0.9962189448231245,0.0004711999999999999
75,1.6075223299649823,0.998809781691907,0.00015349999999999994
